epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,146.509,0.79512,0.93069,0.93954,0.83578,0,0.98491,0.99093,0.99223,0.84054,0.98259,0.98857,0.99125,0.68852,0.6607,0.79077,0.44427,0.80954,0,0.000476227,0.000476227,0.000476227
